Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
1990,Yosuke,Suma,4,7,2,0,7,7,27,46,Silver medal
2003,Kei,Irie,5,2,0,7,1,7,22,69,Silver medal
2004,Toshiki,Kataoka,7,2,4,7,7,1,28,74,Silver medal
2006,Yuki,Yoshida,7,7,1,7,0,0,22,76,Silver medal
2006,Yuki,Ito,7,7,0,7,1,0,22,76,Silver medal
2015,Ko,Aoki,7,2,4,7,1,0,21,88,Silver medal
2015,Yuta,Takaya,7,2,2,7,3,0,21,88,Silver medal
2001,Takayoshi,Yamamoto,7,5,2,7,2,0,23,73,Silver medal
2001,Yoshiki,Oshima,7,4,1,7,4,0,23,73,Silver medal
2012,Shogo,Murai,7,1,1,3,7,4,23,85,Silver medal
2016,Yasushi,Matsushima,7,0,0,7,7,3,24,94,Silver medal
1998,Sohei,Tomizawa,7,7,7,6,0,0,27,67,Silver medal
1995,Ryoji,Hiraguchi,7,7,4,7,7,0,32,66,Silver medal
2002,Yoshiki,Oshima,7,1,1,7,7,2,25,78,Silver medal
2004,Tsukasa,Kuribayashi,7,7,2,7,3,1,27,81,Silver medal
1996,Shin-ichi,Tsutsumi,7,0,1,7,0,7,22,71,Silver medal
2023,Yasuo,Hayashi,7,7,3,7,2,2,28,104,Silver medal
2021,Kota,Tokoro,7,0,0,7,7,0,21,105,Silver medal
2000,Yoshiki,Oshima,7,1,1,7,7,0,23,79,Silver medal
1994,Tetsuyuki,Maruoka,7,7,7,7,5,0,33,67,Silver medal
2015,Yuki,Saeki,7,2,1,7,3,0,20,101,Silver medal
2012,Kento,Nomura,7,0,1,7,7,0,22,96,Silver medal
1992,Atsuo,Yamauchi,7,7,3,4,0,5,26,57,Silver medal
1995,Yuji,Tachikawa,7,0,7,7,7,3,31,73,Silver medal
2007,Motoki,Takigiku,7,7,0,7,1,0,22,93,Silver medal
2007,Takuya,Inoue,7,7,0,7,1,0,22,93,Silver medal
2007,Yuki,Yoshida,7,7,0,7,1,0,22,93,Silver medal
2002,Yuji,Odaka,6,6,1,4,7,0,24,86,Silver medal
1990,Atsuo,Yamauchi,7,7,3,7,1,0,25,56,Silver medal
2003,Yuji,Odaka,7,2,0,7,4,1,21,83,Silver medal
2018,Kazuki,Masugi,5,7,0,7,7,1,27,111,Silver medal
2017,Shuho,Kanda,7,4,0,7,1,0,19,115,Silver medal
1999,Shingo,Saito,7,2,1,2,7,1,20,85,Silver medal
1994,Masashi,Ohnawa,5,7,7,7,6,0,32,74,Silver medal
2013,Naruki,Masuda,7,3,3,7,7,0,27,101,Silver medal
2000,Naoki,Imai,7,1,1,0,6,7,22,89,Silver medal
2020,Yuhi,Kamio,7,0,4,7,7,1,26,121,Silver medal
2011,Hiroki,Koshiyama,7,2,0,6,7,0,22,113,Silver medal
2010,Genki,Shimizu,6,1,0,7,0,7,21,106,Silver medal
2024,Shinjiro,Hamakawa,7,2,0,7,7,0,23,125,Silver medal
2023,Naoto ,Wakasugi,7,3,7,7,2,0,26,128,Silver medal
1991,Hiroki,Kodama,6,3,3,6,6,7,31,67,Silver medal
1999,Yoshiki,Oshima,5,1,4,3,0,6,19,95,Silver medal
1999,Akitoshi,Kawamura,7,1,6,2,2,1,19,95,Silver medal
1999,Naoki,Imai,5,1,4,4,5,0,19,95,Silver medal
2019,Ayato,Shukuta,7,6,0,5,7,0,25,132,Silver medal
2020,Atsuya,Ishida,7,7,3,7,1,0,25,131,Silver medal
1997,Ryo,Ishida,4,7,7,7,0,0,25,100,Silver medal
1993,Tsukasa,Shibue,0,4,0,7,4,5,20,91,Silver medal
2014,Ryoshun,Oba,7,6,0,7,2,0,22,124,Silver medal
2013,Tasuki,Kinjo,7,5,0,7,6,0,25,117,Silver medal
2013,Masahiro,Nakagawa,7,4,0,7,7,0,25,117,Silver medal
2020,Ayato,Shukuta,7,7,0,3,7,0,24,140,Silver medal
2020,Kazuki,Masugi,7,2,0,7,7,1,24,140,Silver medal
2008,Tomohiro,Asano,7,1,0,7,7,0,22,127,Silver medal
2024,Naohiro,Miyahara,7,5,0,7,0,3,22,147,Silver medal
2023,Keisuke,Koide,7,1,0,7,7,2,24,145,Bronze medal
1997,Takashi,Okajima,4,7,3,3,7,0,24,110,Bronze medal
1996,Masaki,Tezuka,7,0,2,3,0,7,19,102,Bronze medal
2022,Yuji,Kitayama,7,7,0,7,7,0,28,146,Bronze medal
2005,Yusuke,Nakamura,1,7,0,7,2,4,21,131,Bronze medal
2001,Hideaki,Jo,7,0,1,4,7,0,19,121,Bronze medal
1991,Tatsuyuki,Iwata,7,7,7,7,0,1,29,82,Bronze medal
2011,Genki,Shimizu,7,1,0,7,6,0,21,145,Bronze medal
1990,Osamu,Iyama,0,7,0,7,7,1,22,80,Bronze medal
2009,Suguru,Ishikawa,7,7,1,1,7,0,23,148,Bronze medal
2000,Hiroki,Kondo,2,7,0,7,3,0,19,123,Bronze medal
2003,Tomohiro,Nagasaka,7,1,0,7,1,1,17,124,Bronze medal
2008,Motoki,Takigiku,7,7,0,7,0,0,21,148,Bronze medal
2015,Kazuki,Matoya,7,2,1,7,0,0,17,160,Bronze medal
2016,Takuya,Inoue,5,7,0,7,0,1,20,169,Bronze medal
2021,Tomoki,Yoshida,7,0,1,7,0,0,15,180,Bronze medal
1998,Nariaki,Okawara,7,7,0,7,0,0,21,124,Bronze medal
1998,Ryo,Ishida,2,7,3,2,7,0,21,124,Bronze medal
1994,Takashi,Itou,2,7,7,4,0,7,27,114,Bronze medal
1994,Naotosi,Nakamura,0,7,7,7,5,1,27,114,Bronze medal
2000,Yusuke,Kobayashi,3,1,6,6,1,0,17,138,Bronze medal
1991,Hiroki,Tamura,6,7,3,1,7,2,26,96,Bronze medal
2005,Makoto,Soejima,0,7,0,7,0,4,18,156,Bronze medal
2017,Nobuyuki,Okada,6,3,0,7,1,0,17,188,Bronze medal
2015,Hirotomo,Shinoki,7,2,0,7,0,0,16,183,Bronze medal
1998,Takashi,Okajima,2,7,2,7,2,0,20,134,Bronze medal
1993,Takashi,Itou,0,0,7,0,7,2,16,133,Bronze medal
2006,Teruhisa,Koshikawa,5,0,3,7,1,0,16,161,Bronze medal
2020,Fuma,Hirayama,7,0,0,7,7,0,21,206,Bronze medal
2019,Naoki,Watanabe,7,7,0,0,7,0,21,214,Bronze medal
2001,Hiroki,Kondo,7,0,0,1,7,0,15,164,Bronze medal
2021,Koichiro,Kobayashi,7,0,0,7,0,0,14,218,Bronze medal
1993,Teruyoshi,Yoshida,0,0,0,6,4,4,14,151,Bronze medal
2002,Tomoyuki,Yokota,7,1,1,6,2,0,17,177,Bronze medal
1995,Katsuki,Tezuka,7,0,0,7,7,2,23,153,Bronze medal
2018,Hiroto,Nishikawa,7,7,0,2,1,1,18,228,Bronze medal
2018,Naoki,Watanabe,7,2,0,2,7,0,18,228,Bronze medal
1993,Kokoro,Ikeda,7,0,0,2,2,2,13,161,Bronze medal
2003,Jun,Adachi,6,3,0,5,0,0,14,179,Bronze medal
2011,Shogo,Murai,7,1,0,7,2,0,17,222,Bronze medal
2019,Mutsumi,Hayakawa,7,0,0,6,7,0,20,245,Bronze medal
1995,Yuichiro,Yoshizawa,7,0,0,7,7,0,21,166,Bronze medal
2000,Takayoshi,Yamamoto,7,0,0,6,0,0,13,190,Bronze medal
2024,Ryusuke,Iijima,7,2,0,7,0,1,17,252,Bronze medal
1991,Junichirou,Nakashima,7,4,4,0,6,0,21,133,Bronze medal
2012,Daisuke,Miyamoto,7,1,2,5,0,0,15,229,Bronze medal
2014,Takuya,Inoue,3,3,0,2,7,3,18,238,Bronze medal
2017,Daishi,Kiyohara,7,2,0,7,0,0,16,265,Bronze medal
2015,Takuya,Inoue,7,1,0,3,1,2,14,257,Bronze medal
1992,Sanefumi,Moriyama,1,3,0,7,0,3,14,146,Bronze medal
1994,Toshiyuki,Shimono,0,7,7,2,4,0,20,176,Bronze medal
2021,Tasuku,Imoto,7,1,0,4,0,0,12,290,Bronze medal
1998,Masao,Oi,0,7,0,6,0,0,13,206,Honourable mention
2010,Naoto,Kura,7,0,0,7,0,0,14,266,Honourable mention
2012,Koyo,Hayashi,7,0,0,3,2,0,12,302,Honourable mention
1997,Yoichi,Mieda,7,1,0,0,0,3,11,272,Honourable mention
2024,Naoto,Wakasugi,7,7,0,0,0,0,14,366,Honourable mention
1992,Yasuyuki,Shirano,0,1,0,7,0,0,8,211,Honourable mention
1993,Masahiko,Shinozaki,1,0,0,0,6,2,9,210,
1990,Tomoyuki,Katsumata,4,3,1,0,5,1,14,171,
2002,Masaki,Nishimoto,6,1,1,0,2,1,11,266,
1996,Tomoshi,Otsuki,6,0,1,1,0,0,8,236,
1990,Kenichi,Kono,4,1,1,2,1,1,10,225,
1990,Atsushi,Kitaueda,1,0,2,1,5,0,9,239,
